iteration,value_ns
6773,-10416
6774,-171209
6775,200625
6776,-32791
6777,19541
6778,-4500
6779,-5500
6780,14875
6781,-22500
6782,2042
6783,27875
6784,-31583
6785,4458
6786,19458
6787,-26375
6788,17292
6789,16208
6790,-28208
6791,-1000
6792,-177208
6793,229000
6794,-44000
6795,21916
6796,-19500
6797,10625
6798,-27708
6799,6375
6800,25125
6801,-29708
6802,35375
6803,-8584
6804,8542
6805,-14667
6806,3792
6807,-24292
6808,8750
6809,-61750
6810,72459
6811,12916
6812,-6791
6813,750
6814,-20375
6815,4250
6816,-5084
6817,24875
6818,-90041
6819,108291
6820,-28500
6821,-17083
6822,4500
6823,20792
6824,-24834
6825,-118000
6826,150584
6827,-35334
6828,22292
6829,24625
6830,-37000
6831,-156083
6832,216458
6833,-58292
6834,-7041
6835,21791
6836,1709
6837,5083
6838,-10500
6839,4500
6840,-5708
6841,10583
6842,-8208
6843,-23375
6844,1958
6845,27292
6846,-30750
6847,30458
6848,-8542
6849,3792
6850,-24000
6851,13208
6852,10667
6853,-24292
6854,5625
6855,35834
6856,-44500
6857,34500
6858,-10792
6859,-10083
6860,-3959
6861,16375
6862,2125
6863,-21208
6864,30750
6865,-5917
6866,-7125
6867,-21000
6868,18334
6869,8583
6870,-7375
6871,2917
6872,-2209
6873,8959
6874,-3875
6875,-3334
6876,-21583
6877,17042
6878,-4375
6879,-13875
6880,35416
6881,-11083
6882,-22833
6883,27500
6884,-12750
6885,13000
6886,-50500
6887,64625
6888,-195834
6889,218875
6890,-47625
6891,-18291
6892,35000
6893,-34792
6894,-145292
6895,211834
6896,-77000
6897,41416
6898,-4000
6899,-4500
6900,667
6901,-9833
6902,-11500
6903,32000
6904,-8167
6905,-24333
6906,27916
6907,-4958
6908,-24375
6909,5500
6910,-583
6911,-1000
6912,30250
6913,-11875
6914,-23875
6915,22291
6916,3834
6917,-24459
6918,19417
6919,-7083
6920,-10834
6921,40542
6922,-22208
6923,4125
6924,8000
6925,-8917
6926,-23667
6927,38250
6928,-39458
6929,30542
6930,5291
6931,-20625
6932,15292
6933,-6875
6934,-10375
6935,-7833
6936,37125
6937,-1208
6938,-44292
6939,47292
6940,-51959
6941,40042
6942,-11667
6943,-416
6944,3166
6945,-625
6946,167
6947,3958
6948,-1250
6949,3459
6950,-2959
6951,-6291
6952,7500
6953,-5334
6954,-20458
6955,27958
6956,375
6957,-6958
6958,958
6959,-15541
6960,13833
6961,12292
6962,-16042
6963,29458
6964,-13500
6965,5292
6966,5333
6967,-5333
6968,-16375
6969,11792
6970,4750
6971,-163417
6972,199958
6973,-55208
6974,7875
6975,26750
6976,-41792
6977,15167
6978,-9708
6979,16125
6980,-3875
6981,-6667
6982,9167
6983,-20334
6984,2042
6985,9375
6986,6875
6987,1333
6988,-1916
6989,-6459
6990,-18833
6991,38833
6992,-42791
6993,29583
6994,-5583
6995,-24959
6996,36000
6997,-13750
6998,3542
6999,-667
7000,-9083
7001,2958
7002,14334
7003,-2209
7004,-4666
7005,-7167
7006,3625
7007,37042
7008,-55792
7009,-22750
7010,29583
7011,26375
7012,1625
7013,3959
7014,-7542
7015,5583
7016,-6916
7017,-3417
7018,1375
7019,-11083
7020,10208
7021,-10250
7022,-1000
7023,2333
7024,9459
7025,3541
7026,8459
7027,-17750
7028,14291
7029,-21166
7030,33458
7031,-15958
7032,875
7033,-6459
7034,11000
7035,-125
7036,-7000
7037,-6666
7038,-3709
7039,3875
7040,-11000
7041,20250
7042,-94250
7043,111042
7044,-46333
7045,29666
7046,-9791
7047,8875
7048,-11500
7049,416
7050,-750
7051,-1125
7052,3709
7053,-4000
7054,-84
7055,8334
7056,-42
7057,-5208
7058,1875
7059,-3667
7060,6500
7061,-8625
7062,2208
7063,-1416
7064,5041
7065,-6458
7066,2083
7067,2167
7068,-3625
7069,-1208
7070,9625
7071,-33542
7072,33333
7073,-33291
7074,31375
7075,-3917
7076,-4125
7077,2125
7078,7875
7079,-4500
7080,-3875
7081,917
7082,9666
7083,-9583
7084,-958
7085,7416
7086,-5166
7087,16875
7088,-15042
7089,-4000
7090,7667
7091,-10750
7092,19916
7093,-23208
7094,22833
7095,-19750
7096,3959
7097,-2209
7098,9334
7099,-10500
7100,30041
7101,-31000
7102,4000
7103,-1416
7104,7416
7105,-9166
7106,17375
7107,-7709
7108,-39500
7109,47417
7110,9833
7111,-28500
7112,10042
7113,167
7114,-7875
7115,10041
7116,-6208
7117,-2333
7118,3291
7119,3792
7120,-5500
7121,4417
7122,-7584
7123,2167
7124,958
7125,-1833
7126,5042
7127,-5334
7128,5000
7129,1792
7130,-4500
7131,-2125
7132,4917
7133,-4625
7134,4750
7135,-4500
7136,4625
7137,-5292
7138,375
7139,-375
7140,5042
7141,-5042
7142,750
7143,10708
7144,1042
7145,-12000
7146,-750
7147,6583
7148,7125
7149,459
7150,-53750
7151,27833
7152,22917
7153,-35209
7154,30209
7155,-7000
7156,2416
7157,-2041
7158,1958
7159,5792
7160,-9417
7161,10917
7162,10916
7163,-23666
7164,14333
7165,-10250
7166,6750
7167,-375
7168,-7583
7169,9625
7170,-8375
7171,6208
7172,-792
7173,459
7174,1250
7175,-6084
7176,6000
7177,-5208
7178,-1167
7179,10875
7180,-12583
7181,2833
7182,-2083
7183,2750
7184,-3792
7185,8834
7186,-9625
7187,18125
7188,-6792
7189,-8000
7190,3333
7191,-4625
7192,375
7193,-1083
7194,2625
7195,1833
7196,-250
7197,14834
7198,-11042
7199,-958
7200,2333
7201,-10958
7202,4166
7203,6667
7204,-6083
7205,3416
7206,-2916
7207,2666
7208,-2541
7209,-38875
7210,44041
7211,-4083
7212,-1083
7213,-2875
7214,4250
7215,-4417
7216,4750
7217,875
7218,-5250
7219,6417
7220,1541
7221,3542
7222,-11583
7223,20583
7224,-42750
7225,28708
7226,-8250
7227,9959
7228,-3042
7229,-5750
7230,-1167
7231,5292
7232,17958
7233,-12333
7234,13375
7235,3042
7236,-24500
7237,-8334
7238,12250
7239,-4916
7240,4416
7241,13334
7242,-12917
7243,16292
7244,-15292
7245,-5500
7246,8917
7247,-12792
7248,-2375
7249,-10375
7250,9958
7251,625
7252,-8625
7253,3667
7254,3208
7255,-1958
7256,-3333
7257,70541
7258,-60708
7259,4083
7260,-7708
7261,7750
7262,17542
7263,-34667
7264,18375
7265,-12333
7266,14708
7267,-16208
7268,31041
7269,-19833
7270,3333
7271,-14958
7272,18458
7273,14667
7274,-20000
7275,26667
7276,-54167
7277,41000
7278,-14458
7279,7416
7280,-6708
7281,-1917
7282,15375
7283,-151416
7284,107708
7285,31500
7286,-542
7287,-177541
7288,223375
7289,-58834
7290,17917
7291,-2958
7292,-1459
7293,-3833
7294,4750
7295,30542
7296,-41167
7297,13083
7298,-6041
7299,25458
7300,-25750
7301,10708
7302,-7625
7303,1125
7304,-875
7305,334
7306,19916
7307,-11125
7308,-9166
7309,-51459
7310,66792
7311,-23375
7312,23375
7313,-18708
7314,5291
7315,-83
7316,625
7317,-2208
7318,-4625
7319,6125
7320,-709
7321,-1125
7322,-875
7323,1125
7324,12625
7325,-6416
7326,-10125
7327,5291
7328,-541
7329,1375
7330,-4917
7331,3708
7332,2375
7333,-5166
7334,-4209
7335,3959
7336,15250
7337,-15500
7338,2583
7339,-375
7340,6875
7341,833
7342,-11958
7343,1625
7344,4875
7345,-2417
7346,16292
7347,-16042
7348,-1416
7349,22708
7350,-25000
7351,2042
7352,2375
7353,9750
7354,-15292
7355,6750
7356,83
7357,-3916
7358,2541
7359,-45625
7360,86542
7361,-46500
7362,4667
7363,2166
7364,-1000
7365,-5791
7366,6416
7367,-1916
7368,2333
7369,-2042
7370,417
7371,7208
7372,14917
7373,-32000
7374,13000
7375,-8833
7376,6125
7377,-1500
7378,-2959
7379,-750
7380,-250
7381,1959
7382,-1792
7383,5125
7384,-6125
7385,29333
7386,-33291
7387,11291
7388,-5083
7389,6458
7390,-5083
7391,2792
7392,-1209
7393,584
7394,11916
7395,4000
7396,-23333
7397,19292
7398,-14667
7399,2833
7400,-666
7401,500
7402,-2125
7403,13708
7404,-34750
7405,29875
7406,-7083
7407,-4209
7408,6459
7409,-5417
7410,30583
7411,-31833
7412,27417
7413,-36042
7414,16500
7415,-3167
7416,4334
7417,-542
7418,-5792
7419,1167
7420,3500
7421,-2250
7422,32375
7423,-39583
7424,8750
7425,-2167
7426,1333
7427,-5458
7428,18583
7429,-18208
7430,-183542
7431,238125
7432,-62000
7433,11500
7434,23334
7435,-28334
7436,6750
7437,4459
7438,-6459
7439,-83
7440,4875
7441,16542
7442,-5917
7443,-18833
7444,11125
7445,-5084
7446,21417
7447,-28208
7448,13416
7449,-11833
7450,2000
7451,-3458
7452,5875
7453,1458
7454,6083
7455,-14375
7456,15875
7457,-9583
7458,22125
7459,-31042
7460,13084
7461,-6500
7462,11041
7463,-11208
7464,1958
7465,-1291
7466,750
7467,17708
7468,-21250
7469,8958
7470,17834
7471,-19542
7472,-5083
7473,-3375
7474,6375
7475,1208
7476,-2833
7477,-2375
7478,3625
7479,-2167
7480,542
7481,-5542
7482,12333
7483,-8375
7484,1625
7485,-666
7486,916
7487,4375
7488,-1166
7489,-4667
7490,-3250
7491,5333
7492,24667
7493,-23667
7494,3542
7495,-2042
7496,14750
7497,-20666
7498,4791
7499,-2416
7500,-3167
7501,13625
7502,-2917
7503,-8000
7504,167
7505,583
7506,-666
7507,24375
7508,-159917
7509,172417
7510,-45959
7511,12875
7512,-4041
7513,3208
7514,-2417
7515,-3083
7516,3958
7517,-833
7518,23375
7519,-7292
7520,-20750
7521,1084
7522,-24709
7523,36375
7524,-5291
7525,2500
7526,-7792
7527,20917
7528,-21584
7529,4167
7530,1125
7531,19208
7532,-26833
7533,7042
7534,-1667
7535,6958
7536,-750
7537,-6958
7538,417
7539,708
7540,-1000
7541,15083
7542,-18583
7543,26458
7544,-28041
7545,16000
7546,-13167
7547,15292
7548,-9584
7549,17125
7550,-28791
7551,11750
7552,-3459
7553,5167
7554,-8250
7555,31458
7556,-18708
7557,3250
7558,-19792
7559,8792
7560,-1875
7561,0
7562,4583
7563,-5375
7564,5292
7565,-5583
7566,583
7567,-3583
7568,5166
7569,-958
7570,-542
7571,167
7572,-458
7573,6875
7574,-6542
7575,-2792
7576,6625
7577,-2666
7578,375
7579,-3459
7580,834
7581,24416
7582,-26500
7583,6125
7584,-1791
7585,-750
7586,-84
7587,25209
7588,-26750
7589,5458
7590,-750
7591,-8833
7592,25916
7593,-28458
7594,13625
7595,-6208
7596,2250
7597,3458
7598,-5333
7599,208
7600,500
7601,6500
7602,-1708
7603,-7209
7604,8125
7605,-7208
7606,3167
7607,13416
7608,-16958
7609,19833
7610,-4250
7611,-16000
7612,1875
7613,-4083
7614,25833
7615,-25750
7616,39750
7617,-43041
7618,11208
7619,-5208
7620,1958
7621,1583
7622,250
7623,-2250
7624,417
7625,-208
7626,333
7627,13833
7628,11584
7629,-35792
7630,14000
7631,-4375
7632,708
7633,4584
7634,-6125
7635,958
7636,459
7637,-292
7638,3958
7639,-5666
7640,18500
7641,17166
7642,-35500
7643,2625
7644,3000
7645,-7708
7646,708
7647,334
7648,4625
7649,-1917
7650,18917
7651,-20959
7652,24334
7653,-27792
7654,20833
7655,-8000
7656,-11958
7657,7000
7658,-458
7659,-1709
7660,167
7661,16167
7662,-19959
7663,4542
7664,-2542
7665,3834
7666,-1875
7667,25041
7668,-30250
7669,10334
7670,-5584
7671,-4500
7672,6459
7673,-2167
7674,167
7675,-750
7676,20125
7677,-24167
7678,6083
7679,-1375
7680,-125
7681,-333
7682,4792
7683,-7459
7684,6292
7685,-2917
7686,19917
7687,-20875
7688,2958
7689,-2625
7690,1667
7691,-1458
7692,0
7693,-1584
7694,21209
7695,-23125
7696,8958
7697,-6708
7698,4291
7699,-6666
7700,21750
7701,-24750
7702,8375
7703,-2084
7704,334
7705,-750
7706,416
7707,16709
7708,-17500
7709,1416
7710,3375
7711,-4291
7712,6750
7713,-6917
7714,1625
7715,-2583
7716,22125
7717,-27542
7718,9375
7719,10417
7720,-8084
7721,10375
7722,-22666
7723,7250
7724,583
7725,5750
7726,-3792
7727,7792
7728,-6500
7729,875
7730,-4333
7731,5041
7732,7917
7733,-20375
7734,16917
7735,-8459
7736,4209
7737,29333
7738,-44250
7739,14125
7740,6667
7741,-2000
7742,-9542
7743,4000
7744,2042
7745,-2417
7746,-2042
7747,542
7748,-2500
7749,9625
7750,-7958
7751,666
7752,-833
7753,375
7754,458
7755,-833
7756,19333
7757,-8916
7758,-8167
7759,-2750
7760,19000
7761,-91292
7762,119709
7763,-61584
7764,18750
7765,-5625
7766,4667
7767,-4208
7768,-1000
7769,-9084
7770,26375
7771,-12041
7772,-4042
7773,2292
7774,-1459
7775,1542
7776,-1500
7777,-3500
7778,5208
7779,-2166
7780,2250
7781,-2209
7782,-58708
7783,19208
7784,-35625
7785,103459
7786,-29334
7787,1959
7788,-4209
7789,1750
7790,3959
7791,-2750
7792,3250
7793,-6667
7794,1167
7795,1500
7796,-33917
7797,45167
7798,-15334
7799,22500
7800,-21583
7801,2917
7802,1791
7803,84
7804,166
7805,-916
7806,625
7807,-1209
7808,7917
7809,-57042
7810,63125
7811,-15208
7812,1167
7813,-709
7814,2584
7815,-3792
7816,6917
7817,-5292
7818,1375
7819,-5333
7820,18958
7821,-16375
7822,1792
7823,375
7824,10333
7825,-12583
7826,1291
7827,1375
7828,-3416
7829,3041
7830,1584
7831,-1209
7832,500
7833,-833
7834,-5792
7835,7417
7836,6000
7837,-10167
7838,4584
7839,-1917
7840,750
7841,-177083
7842,216500
7843,-52709
7844,16500
7845,-5250
7846,1834
7847,-542
7848,19250
7849,-22542
7850,5459
7851,-5125
7852,5666
7853,-6000
7854,14125
7855,-16416
7856,4666
7857,1292
7858,-83
7859,4458
7860,6167
7861,-14625
7862,6250
7863,-5709
7864,9500
7865,12459
7866,-25459
7867,9000
7868,1667
7869,-75667
7870,92375
7871,-25583
7872,24167
7873,-22959
7874,2667
7875,-3500
7876,6542
7877,-2209
7878,334
7879,-125
7880,-5084
7881,6084
7882,-5459
7883,9459
7884,-150792
7885,-41333
7886,191791
7887,7084
7888,3333
7889,-17833
7890,12666
7891,-151541
7892,199083
7893,-91042
7894,57542
7895,-16542
7896,-5333
7897,9000
7898,-13625
7899,3167
7900,-1000
7901,1291
7902,7792
7903,-11250
7904,4375
7905,-7042
7906,6584
7907,-6125
7908,12458
7909,-2583
7910,-4792
7911,-83
7912,125
7913,-625
7914,83
7915,-250
7916,-5042
7917,7084
7918,-1084
7919,-3791
7920,29250
7921,-32709
7922,13042
7923,-12000
7924,8000
7925,-2500
7926,375
7927,-417
7928,-375
7929,-4125
7930,6209
7931,-1917
7932,18625
7933,-17458
7934,12541
7935,-15333
7936,16000
7937,-16042
7938,-74791
7939,96125
7940,-23417
7941,5708
7942,-7750
7943,7709
7944,-1917
7945,19500
7946,-27167
7947,36125
7948,-26375
7949,-833
7950,-875
7951,333
7952,-500
7953,667
7954,-458
7955,333
7956,-875
7957,3417
7958,-2875
7959,18750
7960,-24125
7961,59250
7962,-64334
7963,16959
7964,-2084
7965,-500
7966,-583
7967,20250
7968,-23292
7969,2459
7970,21791
7971,-30041
7972,8750
7973,-4750
7974,19916
7975,-20666
7976,8250
7977,-6917
7978,-3458
7979,6708
7980,-2667
7981,-291
7982,-2750
7983,125
7984,5375
7985,-2417
7986,167
7987,22375
7988,-16834
7989,-9500
7990,6542
7991,-2292
7992,-541
7993,17500
7994,-23959
7995,8500
7996,-1416
7997,-500
7998,1375
7999,-1500
8000,16833
8001,-19750
8002,8750
8003,-6167
8004,-3750
8005,2792
8006,1667
8007,20791
8008,-25416
8009,7000
8010,-2292
8011,23000
8012,-22667
8013,1167
8014,6167
8015,-1167
8016,-5458
8017,3291
8018,-3791
8019,21250
8020,-21459
8021,6875
8022,-8666
8023,1458
8024,-458
8025,916
8026,-583
8027,9000
8028,-11250
8029,9583
8030,-6041
8031,15750
8032,-20959
8033,3500
8034,375
8035,28917
8036,-35542
8037,9667
8038,6875
8039,-12750
8040,3875
8041,12167
8042,-18250
8043,25333
8044,-25250
8045,6500
8046,-2000
8047,2375
8048,-5125
8049,2042
8050,1291
8051,-83
8052,-42
8053,4500
8054,21292
8055,-17708
8056,-11917
8057,25917
8058,-26209
8059,17000
8060,14084
8061,-27834
8062,2167
8063,9333
8064,-17791
8065,6583
8066,-4208
8067,25583
8068,-19875
8069,2792
8070,-2459
8071,-708
8072,-417
8073,209
8074,-417
8075,625
8076,0
8077,-583
8078,0
8079,16458
8080,-19833
8081,13375
8082,6291
8083,-18708
8084,4125
8085,-1042
8086,-2041
8087,1791
8088,-250
8089,125
8090,-1000
8091,14459
8092,-14250
8093,5083
8094,-5292
8095,-2541
8096,5250
8097,-2042
8098,250
8099,-375
8100,292
8101,1458
8102,1708
8103,-3375
8104,22459
8105,-27542
8106,7292
8107,5958
8108,6292
8109,-792
8110,-3958
8111,9708
8112,-22167
8113,12875
8114,-12083
8115,3417
8116,15791
8117,-21125
8118,23584
8119,-13875
8120,-7000
8121,14625
8122,-17042
8123,5292
8124,12458
8125,-12875
8126,83
8127,-1125
8128,11542
8129,-13667
8130,4084
8131,-6667
8132,2625
8133,-917
8134,4917
8135,-3708
8136,2875
8137,-5167
8138,5875
8139,-2208
8140,-2334
8141,84
8142,4583
8143,-2458
8144,416
8145,-625
8146,8167
8147,-9250
8148,7583
8149,-9125
8150,6459
8151,20583
8152,-14208
8153,-11792
8154,3917
8155,-2042
8156,458
8157,1834
8158,20833
8159,-24458
8160,3625
8161,-1500
8162,-1875
8163,1708
8164,15583
8165,-19750
8166,5750
8167,-6291
8168,3208
8169,-2375
8170,12250
8171,-8208
8172,4458
8173,-167
8174,-4791
8175,-2459
8176,20459
8177,-21792
8178,5958
8179,-2583
8180,875
8181,-3833
8182,5166
8183,-4333
8184,4042
8185,-1709
8186,334
8187,10250
8188,6458
8189,-7875
8190,-9167
8191,-2125
8192,28459
8193,-32917
8194,13125
8195,-6875
8196,250
8197,5458
8198,-5458
8199,958
8200,-541
8201,17500
8202,-24542
8203,9125
8204,7333
8205,-12458
8206,3500
8207,-708
8208,-959
8209,16209
8210,-14417
8211,833
8212,-1125
8213,18292
8214,-24250
8215,10292
8216,-6209
8217,1250
8218,-291
8219,875
8220,-1084
8221,7209
8222,-6750
8223,83
8224,750
8225,-3458
8226,3791
8227,-541
8228,1583
8229,417
8230,-1917
8231,292
8232,-1042
8233,500
8234,4125
8235,1292
8236,8166
8237,-4625
8238,-10291
8239,2083
8240,-875
8241,13583
8242,-7458
8243,-6958
8244,-1125
8245,6458
8246,-9750
8247,7500
8248,-1958
8249,17750
8250,-12375
8251,5041
8252,10000
8253,-21083
8254,-4042
8255,2750
8256,4500
8257,-2458
8258,-5125
8259,6417
8260,-1042
8261,-208
8262,14041
8263,-9291
8264,-8667
8265,4792
8266,-917
8267,-150000
8268,185500
8269,-41167
8270,16375
8271,-15416
8272,4458
8273,-24625
8274,40250
8275,-19333
8276,8333
8277,-6000
8278,7750
8279,-8542
8280,7042
8281,-2167
8282,-4041
8283,2958
8284,-2042
8285,2209
8286,-1834
8287,-63000
8288,79209
8289,-72042
8290,74542
8291,-21792
8292,1208
8293,10042
8294,-3167
8295,-4125
8296,8334
8297,-11250
8298,2541
8299,-3250
8300,2209
8301,12583
8302,-12000
8303,1708
8304,-3041
8305,4958
8306,-4917
8307,14959
8308,-1167
8309,-22708
8310,19000
8311,-11334
8312,12084
8313,-11500
8314,11125
8315,-7875
8316,6166
8317,-10916
8318,2500
8319,1500
8320,208
8321,-152500
8322,192708
8323,-52416
8324,26625
8325,-17792
8326,6708
8327,1500
8328,-6375
8329,584
8330,708
8331,-1083
8332,-75584
8333,94834
8334,-64792
8335,56084
8336,-9959
8337,209
8338,-1125
8339,208
8340,24542
8341,-24625
8342,2250
8343,-2917
8344,2250
8345,-833
8346,625
8347,-1209
8348,14250
8349,-11750
8350,0
8351,-5875
8352,5875
8353,-2166
8354,833
8355,-4167
8356,9000
8357,-8625
8358,5542
8359,-6917
8360,25000
8361,-28458
8362,8208
8363,417
8364,667
8365,-3667
8366,4208
8367,-625
8368,-1125
8369,500
8370,-833
8371,250
8372,-4000
8373,2375
8374,1833
8375,-2333
8376,4333
8377,-1375
8378,-750
8379,542
8380,12667
8381,-15375
8382,25333
8383,-30542
8384,6917
8385,12292
8386,-6792
8387,-5958
8388,1750
8389,-3292
8390,4208
8391,-1416
8392,-500
8393,-1875
8394,1833
8395,458
8396,-541
8397,-3250
8398,5083
8399,-1083
8400,-1042
8401,542
8402,-2500
8403,1958
8404,583
8405,250
8406,-708
8407,833
8408,-1125
8409,14584
8410,-14625
8411,1875
8412,-1084
8413,-1166
8414,875
8415,-2125
8416,8166
8417,6167
8418,-13792
8419,1959
8420,-2375
8421,375
8422,19833
8423,-21708
8424,6458
8425,-2708
8426,458
8427,-667
8428,8292
8429,-5708
8430,208
8431,-2625
8432,25875
8433,-34417
8434,27250
8435,-22500
8436,17417
8437,-26958
8438,18291
8439,-6208
8440,-1292
8441,19584
8442,-21375
8443,15416
8444,-47333
8445,61625
8446,-34083
8447,8666
8448,-3666
8449,-5792
8450,-1125
8451,-58250
8452,86333
8453,-37750
8454,6959
8455,500
8456,-1125
8457,-3875
8458,-167
8459,1708
8460,5167
8461,-7625
8462,-375
8463,2375
8464,-3167
8465,9584
8466,-13167
8467,2750
8468,8667
8469,-4125
8470,22833
8471,-4042
8472,-3041
8473,8208
8474,-8750
8475,-1583
8476,208
8477,3417
8478,-84
8479,2709
8480,-4042
8481,22750
8482,-14417
8483,-250
8484,11834
8485,-151000
8486,172500
8487,-49334
8488,11875
8489,-3291
8490,250
8491,-625
8492,-42
8493,-2833
8494,4541
8495,1084
8496,-2334
8497,7125
8498,-1875
8499,-6791
8500,1833
8501,-875
8502,1167
8503,-1000
8504,3416
8505,-4666
8506,1875
8507,1750
8508,11958
8509,-9667
8510,-4125
8511,-708
8512,417
8513,-3459
8514,22792
8515,-30333
8516,14916
8517,-2041
8518,-959
8519,-5625
8520,23459
8521,-23042
8522,11125
8523,-2917
8524,-666
8525,-4834
8526,1417
8527,18250
8528,18125
8529,-41708
8530,7583
8531,-2458
8532,12666
8533,-17958
8534,16500
8535,542
8536,-12667
8537,-3000
8538,5167
8539,10458
8540,-13708
8541,8333
8542,-7167
8543,1250
8544,13667
8545,-19958
8546,8291
8547,-2583
8548,3583
8549,-1666
8550,-158417
8551,194000
8552,-50208
8553,14500
8554,-4625
8555,1500
8556,31583
8557,-33333
8558,3250
8559,1000
8560,9041
8561,-13541
8562,5833
8563,-6583
8564,6458
8565,-2500
8566,1042
8567,-1250
8568,25958
8569,-22542
8570,-2750
8571,4375
8572,10042
8573,-13917
8574,3084
8575,5708
8576,-8417
8577,8375
8578,-9416
8579,1041
8580,15375
8581,-21625
8582,7875
8583,14000
8584,-20000
8585,42
8586,5292
8587,-1917
8588,6208
8589,-10541
8590,6291
8591,-2333
8592,16458
8593,-22166
8594,10000
8595,-5250
8596,1583
8597,-417
8598,292
8599,625
8600,-500
8601,-833
8602,-84
8603,2625
8604,15959
8605,-14042
8606,-2792
8607,-4083
8608,18417
8609,9791
8610,-30416
8611,6708
8612,-875
8613,0
8614,7958
8615,-2500
8616,5709
8617,-14334
8618,5917
8619,-3625
8620,167
8621,-542
8622,833
8623,-916
8624,750
8625,1083
8626,-875
8627,-1000
8628,24375
8629,-30208
8630,9291
8631,-3916
8632,1625
8633,-750
8634,4208
8635,-3833
8636,250
8637,-792
8638,-2000
8639,3167
8640,13041
8641,-8291
8642,-8042
8643,4000
8644,22958
8645,-21916
8646,-709
8647,18250
8648,-20166
8649,-2625
8650,5125
8651,-2709
8652,15709
8653,-21292
8654,8208
8655,-833
8656,-333
8657,-709
8658,1542
8659,-1917
8660,1750
8661,-2166
8662,333
8663,-375
8664,12917
8665,6750
8666,-25250
8667,7583
8668,-1167
8669,-1375
8670,1875
8671,-1166
8672,291
8673,-458
8674,-1333
8675,3583
8676,15625
8677,-13083
8678,-4209
8679,-2416
8680,13083
8681,-12333
8682,1541
8683,-3083
8684,5167
8685,-1584
8686,-916
8687,15125
8688,-17417
8689,19542
8690,-20875
8691,7000
8692,53750
8693,-251417
8694,246708
8695,-64041
8696,21125
8697,-8417
8698,-36958
8699,49291
8700,-6166
8701,-1459
8702,-4708
8703,1375
8704,-5500
8705,5542
8706,-1875
8707,1000
8708,-750
8709,8166
8710,-8875
8711,1459
8712,-1125
8713,17041
8714,-19833
8715,5792
8716,-2834
8717,292
8718,-333
8719,375
8720,416
8721,7709
8722,5125
8723,-14834
8724,14000
8725,-1750
8726,-13708
8727,4583
8728,-1791
8729,208
8730,-250
8731,583
8732,-3625
8733,9417
8734,-7792
8735,-165166
8736,210833
8737,-144042
8738,147542
8739,-59333
8740,15375
8741,9375
8742,-15542
8743,3458
8744,1000
8745,-2500
8746,-137791
8747,178416
8748,-41541
8749,8541
8750,10125
8751,-21166
8752,6541
8753,-2833
8754,375
8755,-750
8756,14167
8757,-25500
8758,13500
8759,-2042
8760,958
8761,-1083
8762,-1208
8763,3250
8764,-2459
8765,375
8766,875
8767,10667
8768,-7292
8769,-7333
8770,2167
8771,-15250
8772,16541
8773,-1958
8774,23875
8775,-11125
8776,-9167
8777,-375
8778,2500
8779,-3416
8780,9125
8781,-15709
8782,3167
8783,5167
8784,-2584
8785,1167
8786,-2333
8787,15458
8788,-119667
8789,151959
8790,-57625
8791,-28084
8792,50709
8793,-9875
8794,-3084
8795,-1791
8796,6208
8797,-54625
8798,63208
8799,-17333
8800,8625
8801,5667
8802,-8334
8803,-1541
8804,3625
8805,-625
8806,-667
8807,-167
8808,-1416
8809,-3334
8810,4792
8811,6208
8812,-5750
8813,3250
8814,7834
8815,-104875
8816,114875
8817,-24209
8818,1250
8819,1917
8820,-6500
8821,6333
8822,16209
8823,-9375
8824,-8959
8825,3584
8826,-6750
8827,6291
8828,4542
8829,-2583
8830,-2959
8831,1375
8832,-2041
8833,3791
8834,-4208
8835,-70667
8836,89625
8837,-20708
8838,3042
8839,-792
8840,14417
8841,-14834
8842,3959
8843,-8584
8844,7292
8845,-5750
8846,1750
8847,1917
8848,-500
8849,-1292
8850,833
8851,-4791
8852,9958
8853,-6750
8854,7667
8855,-1459
8856,-4625
8857,2292
8858,-958
8859,-41375
8860,50083
8861,-14042
8862,9834
8863,-5792
8864,-500
8865,1375
8866,792
8867,-792
8868,-2958
8869,7541
8870,-4125
8871,-458
8872,19625
8873,-24708
8874,7583
8875,-2833
8876,250
8877,18583
8878,-24208
8879,3666
8880,-2875
8881,6709
8882,12375
8883,-14834
8884,7917
8885,3875
8886,-13500
8887,4458
8888,-1333
8889,1250
8890,-5792
8891,-122666
8892,10833
8893,-30167
8894,181000
8895,-58666
8896,10166
8897,8625
8898,-3333
8899,-12500
8900,42708
8901,-19166
8902,15083
8903,-11125
8904,-29917
8905,34875
8906,2250
8907,-20000
8908,12167
8909,-4583
8910,2541
8911,-1125
8912,-1208
8913,-20917
8914,28375
8915,-9083
8916,2708
8917,-20375
8918,2209
8919,5416
8920,84
8921,12791
8922,-4208
8923,-2583
8924,5458
8925,-3625
8926,1750
8927,625
8928,-750
8929,833
8930,-1000
8931,2209
8932,-4584
8933,9334
8934,-7375
8935,8166
8936,-8625
8937,1834
8938,-2584
8939,6750
8940,-5583
8941,21083
8942,-28583
8943,12000
8944,-5458
8945,5583
8946,13875
8947,-24417
8948,16125
8949,3000
8950,-11416
8951,-125
8952,2291
8953,-7291
8954,31708
8955,-30292
8956,2167
8957,-5417
8958,14459
8959,83
8960,-13500
8961,18958
8962,-21166
8963,9916
8964,-1125
8965,10084
8966,-17250
8967,4083
8968,-792
